timestep_time,edge_id,lane_id,vehicle_id,vehicle_pos,vehicle_speed
147.00,0to1,0to1_0,flow3.4,272.27,6.94
147.00,0to1,0to1_0,flow1.14,328.86,7.81
147.00,0to1,0to1_0,flow1.5,397.30,8.27
147.00,0to1,0to1_0,flow1.3,444.07,9.86
147.00,0to1,0to1_1,flow2.11,48.17,9.41
147.00,0to1,0to1_2,flow2.14,26.62,7.71
147.00,0to2,0to2_0,flow3.13,314.90,8.69
147.00,0to2,0to2_0,flow3.9,344.34,7.72
147.00,0to2,0to2_0,flow3.3,406.30,7.21
147.00,0to2,0to2_0,flow3.1,446.38,8.45
147.00,0to2,0to2_1,flow3.8,336.42,6.45
147.00,0to2,0to2_1,flow3.7,389.38,8.95
147.00,0to2,0to2_2,
147.00,0to3,0to3_0,flow0.12,69.62,7.60
147.00,0to3,0to3_0,flow1.10,153.40,9.05
147.00,0to3,0to3_0,flow1.4,209.99,8.49
147.00,0to3,0to3_0,flow1.2,247.80,8.41
147.00,0to3,0to3_0,flow1.0,281.10,9.24
147.00,0to3,0to3_0,flow3.12,350.97,7.96
147.00,0to3,0to3_0,flow3.5,384.66,7.69
147.00,0to3,0to3_0,flow3.0,410.28,9.76
147.00,0to3,0to3_1,flow1.12,122.42,8.74
147.00,0to3,0to3_1,flow1.6,177.16,8.54
147.00,0to3,0to3_1,flow0.11,398.71,7.33
147.00,0to3,0to3_2,flow3.6,392.51,8.70
147.00,0to4,0to4_0,flow0.9,74.54,7.24
147.00,0to4,0to4_0,flow1.8,414.44,9.23
147.00,0to4,0to4_0,flow2.6,461.87,7.04
147.00,0to4,0to4_1,flow0.13,44.94,7.88
147.00,0to4,0to4_1,flow1.9,393.61,9.46
147.00,0to4,0to4_2,flow2.8,38.45,6.85
147.00,1to0,1to0_0,
147.00,1to0,1to0_1,
147.00,1to0,1to0_2,flow0.10,474.21,0.15
147.00,2to0,2to0_0,
147.00,2to0,2to0_1,
147.00,2to0,2to0_2,flow1.13,485.54,0.00
147.00,3to0,3to0_0,
147.00,3to0,3to0_1,
147.00,3to0,3to0_2,flow2.13,478.89,3.05
148.00,:0_21,:0_21_0,flow2.12,17.73,11.03
148.00,:0_23,:0_23_0,flow0.14,0.10,4.45
148.00,:0_23,:0_23_0,flow0.7,15.12,5.95
148.00,0to1,0to1_0,flow2.10,33.12,6.37
148.00,0to1,0to1_0,flow2.9,57.65,9.20
148.00,0to1,0to1_0,flow2.7,86.40,9.94
148.00,0to1,0to1_0,flow3.11,206.82,7.63
148.00,0to1,0to1_0,flow3.4,280.89,8.62
148.00,0to1,0to1_0,flow1.14,335.45,6.59
148.00,0to1,0to1_0,flow1.5,407.24,9.94
148.00,0to1,0to1_0,flow1.3,451.74,7.66
148.00,0to1,0to1_1,flow2.11,57.07,8.90
148.00,0to1,0to1_2,flow2.14,34.18,7.55
148.00,0to2,0to2_0,flow3.13,323.55,8.65
148.00,0to2,0to2_0,flow3.9,352.17,7.83
148.00,0to2,0to2_0,flow3.3,412.40,6.10
148.00,0to2,0to2_0,flow3.1,454.03,7.64
148.00,0to2,0to2_1,flow3.8,344.40,7.98
148.00,0to2,0to2_1,flow3.7,397.00,7.62
148.00,0to2,0to2_2,
148.00,0to3,0to3_0,flow0.12,78.96,9.34
148.00,0to3,0to3_0,flow1.10,162.84,9.44
148.00,0to3,0to3_0,flow1.4,218.23,8.24
148.00,0to3,0to3_0,flow1.2,255.82,8.02
148.00,0to3,0to3_0,flow1.0,289.60,8.50
148.00,0to3,0to3_0,flow3.12,359.25,8.28
148.00,0to3,0to3_0,flow3.5,394.15,9.49
148.00,0to3,0to3_0,flow3.0,417.84,7.56
148.00,0to3,0to3_1,flow1.12,131.18,8.76
148.00,0to3,0to3_1,flow1.6,184.92,7.76
148.00,0to3,0to3_1,flow0.11,406.67,7.97
148.00,0to3,0to3_2,flow3.6,400.78,8.27
148.00,0to4,0to4_0,flow0.9,83.52,8.98
148.00,0to4,0to4_0,flow1.8,423.14,8.70
148.00,0to4,0to4_0,flow2.6,470.10,8.23
148.00,0to4,0to4_1,flow0.13,52.81,7.86
148.00,0to4,0to4_1,flow1.9,401.11,7.50
148.00,0to4,0to4_2,flow2.8,46.21,7.76
148.00,1to0,1to0_0,
148.00,1to0,1to0_1,
148.00,1to0,1to0_2,flow0.10,474.75,0.54
148.00,2to0,2to0_0,
148.00,2to0,2to0_1,
148.00,2to0,2to0_2,flow1.13,485.54,0.00
148.00,3to0,3to0_0,
148.00,3to0,3to0_1,
148.00,3to0,3to0_2,flow2.13,482.97,4.08
149.00,:0_23,:0_23_0,flow0.14,2.35,2.25
149.00,0to1,0to1_0,flow2.10,42.84,9.71
149.00,0to1,0to1_0,flow2.9,65.43,7.79
149.00,0to1,0to1_0,flow2.7,95.06,8.66
149.00,0to1,0to1_0,flow3.11,215.89,9.07
149.00,0to1,0to1_0,flow3.4,287.68,6.78
149.00,0to1,0to1_0,flow1.14,345.00,9.55
149.00,0to1,0to1_0,flow1.5,414.98,7.75
149.00,0to1,0to1_0,flow1.3,460.24,8.50
149.00,0to1,0to1_1,flow2.11,65.36,8.29
149.00,0to1,0to1_2,flow2.14,43.60,9.42
149.00,0to2,0to2_0,flow3.13,333.31,9.76
149.00,0to2,0to2_0,flow3.9,359.76,7.59
149.00,0to2,0to2_0,flow3.3,419.05,6.65
149.00,0to2,0to2_0,flow3.1,462.27,8.24
149.00,0to2,0to2_1,flow3.8,352.35,7.95
149.00,0to2,0to2_1,flow3.7,406.05,9.05
149.00,0to2,0to2_2,flow0.7,2.75,7.14
149.00,0to3,0to3_0,flow0.12,86.10,7.14
149.00,0to3,0to3_0,flow1.10,171.03,8.20
149.00,0to3,0to3_0,flow1.4,226.38,8.14
149.00,0to3,0to3_0,flow1.2,265.08,9.26
149.00,0to3,0to3_0,flow1.0,299.58,9.99
149.00,0to3,0to3_0,flow3.12,368.32,9.07
149.00,0to3,0to3_0,flow3.5,402.66,8.51
149.00,0to3,0to3_0,flow3.0,425.52,7.68
149.00,0to3,0to3_1,flow1.12,139.45,8.27
149.00,0to3,0to3_1,flow1.6,194.11,9.19
149.00,0to3,0to3_1,flow0.11,413.04,6.36
149.00,0to3,0to3_2,flow3.6,410.54,9.76
149.00,0to4,0to4_0,flow0.9,91.59,8.07
149.00,0to4,0to4_0,flow1.8,431.14,8.00
149.00,0to4,0to4_0,flow2.6,478.16,8.06
149.00,0to4,0to4_1,flow0.13,61.82,9.01
149.00,0to4,0to4_1,flow1.9,408.54,7.44
149.00,0to4,0to4_2,flow2.12,7.99,9.77
149.00,0to4,0to4_2,flow2.8,55.78,9.57
149.00,1to0,1to0_0,
149.00,1to0,1to0_1,
149.00,1to0,1to0_2,flow0.10,476.63,1.88
149.00,2to0,2to0_0,
149.00,2to0,2to0_1,
149.00,2to0,2to0_2,flow1.13,485.54,0.00
149.00,3to0,3to0_0,
149.00,3to0,3to0_1,
149.00,3to0,3to0_2,flow2.13,485.86,2.89
150.00,:0_9,:0_9_0,flow2.13,0.75,1.29
150.00,:0_23,:0_23_0,flow0.14,8.96,6.62
150.00,0to1,0to1_0,flow2.10,50.35,7.51
150.00,0to1,0to1_0,flow2.9,73.38,7.94
150.00,0to1,0to1_0,flow2.7,103.69,8.63
150.00,0to1,0to1_0,flow3.11,224.12,8.23
150.00,0to1,0to1_0,flow3.4,297.42,9.74
150.00,0to1,0to1_0,flow1.14,352.97,7.98
150.00,0to1,0to1_0,flow1.5,424.96,9.97
150.00,0to1,0to1_0,flow1.3,466.95,6.71
150.00,0to1,0to1_1,flow2.11,75.12,9.77
150.00,0to1,0to1_2,flow2.14,51.45,7.85
150.00,0to2,0to2_0,flow3.13,340.88,7.56
150.00,0to2,0to2_0,flow3.9,366.51,6.75
150.00,0to2,0to2_0,flow3.3,425.73,6.68
150.00,0to2,0to2_0,flow3.1,470.83,8.56
150.00,0to2,0to2_1,flow3.8,360.87,8.52
150.00,0to2,0to2_1,flow3.7,414.58,8.53
150.00,0to2,0to2_2,flow0.7,12.32,9.57
150.00,0to3,0to3_0,flow0.12,94.55,8.46
150.00,0to3,0to3_0,flow1.10,181.03,10.00
150.00,0to3,0to3_0,flow1.4,235.68,9.30
150.00,0to3,0to3_0,flow1.2,274.31,9.23
150.00,0to3,0to3_0,flow1.0,308.35,8.77
150.00,0to3,0to3_0,flow3.12,377.41,9.08
150.00,0to3,0to3_0,flow3.5,410.80,8.14
150.00,0to3,0to3_0,flow3.0,432.48,6.96
150.00,0to3,0to3_1,flow1.12,149.11,9.66
150.00,0to3,0to3_1,flow1.6,202.08,7.97
150.00,0to3,0to3_1,flow0.11,420.52,7.49
150.00,0to3,0to3_2,flow3.6,420.05,9.51
150.00,0to4,0to4_0,flow0.9,98.54,6.94
150.00,0to4,0to4_0,flow1.8,437.20,6.06
150.00,0to4,0to4_1,flow0.13,69.87,8.05
150.00,0to4,0to4_1,flow1.9,416.47,7.92
150.00,0to4,0to4_2,flow2.12,21.80,13.81
150.00,0to4,0to4_2,flow2.8,63.16,7.37
150.00,1to0,1to0_0,
150.00,1to0,1to0_1,
150.00,1to0,1to0_2,flow0.10,479.95,3.32
150.00,2to0,2to0_0,
150.00,2to0,2to0_1,
150.00,2to0,2to0_2,flow1.13,485.54,0.00
151.00,:0_9,:0_9_0,flow2.13,4.54,3.79
151.00,0to1,0to1_0,flow2.10,58.36,8.01
151.00,0to1,0to1_0,flow2.9,81.49,8.11
151.00,0to1,0to1_0,flow2.7,111.87,8.17
151.00,0to1,0to1_0,flow3.11,233.86,9.74
151.00,0to1,0to1_0,flow3.4,305.82,8.40
151.00,0to1,0to1_0,flow1.14,360.22,7.24
151.00,0to1,0to1_0,flow1.5,433.17,8.21
151.00,0to1,0to1_0,flow1.3,475.52,8.57
151.00,0to1,0to1_1,flow2.11,82.83,7.71
151.00,0to1,0to1_2,flow2.14,58.33,6.88
151.00,0to2,0to2_0,flow3.13,347.97,7.09
151.00,0to2,0to2_0,flow3.9,373.76,7.25
151.00,0to2,0to2_0,flow3.3,434.73,9.00
151.00,0to2,0to2_0,flow3.1,479.97,9.14
151.00,0to2,0to2_1,flow3.8,367.39,6.52
151.00,0to2,0to2_1,flow3.7,423.67,9.09
151.00,0to2,0to2_2,flow0.14,0.14,10.68
151.00,0to2,0to2_2,flow0.7,19.69,7.37
151.00,0to3,0to3_0,flow0.12,104.10,9.54
151.00,0to3,0to3_0,flow1.10,189.97,8.94
151.00,0to3,0to3_0,flow1.4,243.66,7.98
151.00,0to3,0to3_0,flow1.2,283.20,8.90
151.00,0to3,0to3_0,flow1.0,316.67,8.32
151.00,0to3,0to3_0,flow3.12,386.25,8.85
151.00,0to3,0to3_0,flow3.5,416.75,5.94
151.00,0to3,0to3_0,flow3.0,439.80,7.32
151.00,0to3,0to3_1,flow1.12,158.59,9.47
151.00,0to3,0to3_1,flow1.6,210.73,8.65
151.00,0to3,0to3_1,flow0.11,427.03,6.50
151.00,0to3,0to3_2,flow3.6,429.73,9.68
151.00,0to4,0to4_0,flow0.9,107.84,9.31
151.00,0to4,0to4_0,flow1.8,443.31,6.12
151.00,0to4,0to4_1,flow0.13,77.72,7.85
151.00,0to4,0to4_1,flow1.9,425.60,9.13
151.00,0to4,0to4_2,flow2.12,33.41,11.61
151.00,0to4,0to4_2,flow2.8,71.15,7.99
151.00,1to0,1to0_0,
151.00,1to0,1to0_1,
151.00,1to0,1to0_2,flow0.10,484.89,4.94
151.00,2to0,2to0_0,
151.00,2to0,2to0_1,
151.00,2to0,2to0_2,flow1.13,485.54,0.00
152.00,:0_21,:0_21_0,flow2.13,5.38,5.85
152.00,:0_19,:0_19_0,flow0.10,1.83,3.34
152.00,0to1,0to1_0,flow2.10,65.47,7.11
152.00,0to1,0to1_0,flow2.9,89.80,8.31
152.00,0to1,0to1_0,flow2.7,118.78,6.91
152.00,0to1,0to1_0,flow3.11,242.32,8.46
152.00,0to1,0to1_0,flow3.4,314.87,9.04
152.00,0to1,0to1_0,flow1.14,368.81,8.59
152.00,0to1,0to1_0,flow1.5,440.54,7.37
152.00,0to1,0to1_0,flow1.3,484.51,8.99
152.00,0to1,0to1_1,flow2.11,90.70,7.86
152.00,0to1,0to1_2,flow2.14,65.26,6.94
152.00,0to2,0to2_0,flow3.13,355.28,7.32
152.00,0to2,0to2_0,flow3.9,382.20,8.45
152.00,0to2,0to2_0,flow3.3,442.89,8.16
152.00,0to2,0to2_1,flow3.8,374.30,6.91
152.00,0to2,0to2_1,flow3.7,432.82,9.15
152.00,0to2,0to2_2,flow0.14,8.62,8.48
152.00,0to2,0to2_2,flow0.7,29.54,9.84
152.00,0to3,0to3_0,flow0.12,111.44,7.34
152.00,0to3,0to3_0,flow1.10,198.30,8.33
152.00,0to3,0to3_0,flow1.4,251.45,7.79
152.00,0to3,0to3_0,flow1.2,292.65,9.45
152.00,0to3,0to3_0,flow1.0,324.33,7.66
152.00,0to3,0to3_0,flow3.5,422.61,5.87
152.00,0to3,0to3_0,flow3.0,447.57,7.77
152.00,0to3,0to3_1,flow1.12,168.47,9.88
152.00,0to3,0to3_1,flow1.6,220.48,9.75
152.00,0to3,0to3_1,flow3.12,393.80,7.55
152.00,0to3,0to3_1,flow0.11,433.66,6.64
152.00,0to3,0to3_2,flow3.6,438.66,8.93
152.00,0to4,0to4_0,flow0.9,115.92,8.08
152.00,0to4,0to4_0,flow1.8,450.25,6.94
152.00,0to4,0to4_1,flow0.13,85.78,8.05
152.00,0to4,0to4_1,flow1.9,432.53,6.93
152.00,0to4,0to4_2,flow2.12,44.44,11.03
152.00,0to4,0to4_2,flow2.8,80.27,9.12
152.00,2to0,2to0_0,
152.00,2to0,2to0_1,
152.00,2to0,2to0_2,flow1.13,485.54,0.00
153.00,:0_21,:0_21_0,flow2.13,12.84,7.46
153.00,:0_23,:0_23_0,flow0.10,1.08,4.27
153.00,0to1,0to1_0,flow2.10,72.59,7.13
153.00,0to1,0to1_0,flow2.9,96.52,6.71
153.00,0to1,0to1_0,flow2.7,125.52,6.74
153.00,0to1,0to1_0,flow3.11,251.37,9.05
153.00,0to1,0to1_0,flow3.4,322.71,7.84
153.00,0to1,0to1_0,flow1.14,376.45,7.64
153.00,0to1,0to1_0,flow1.5,447.72,7.18
153.00,0to1,0to1_1,flow2.11,98.50,7.81
153.00,0to1,0to1_2,flow2.14,72.52,7.26
153.00,0to2,0to2_0,flow3.13,363.12,7.84
153.00,0to2,0to2_0,flow3.9,388.48,6.27
153.00,0to2,0to2_0,flow3.3,450.21,7.33
153.00,0to2,0to2_1,flow3.8,383.85,9.55
153.00,0to2,0to2_1,flow3.7,441.38,8.57
153.00,0to2,0to2_2,flow0.14,16.63,8.01
153.00,0to2,0to2_2,flow0.7,37.18,7.64
153.00,0to3,0to3_0,flow0.12,120.28,8.84
153.00,0to3,0to3_0,flow1.10,207.12,8.82
153.00,0to3,0to3_0,flow1.4,259.27,7.82
153.00,0to3,0to3_0,flow1.2,302.09,9.44
153.00,0to3,0to3_0,flow1.0,332.81,8.48
153.00,0to3,0to3_0,flow3.5,429.36,6.75
153.00,0to3,0to3_0,flow3.0,454.28,6.71
153.00,0to3,0to3_1,flow1.12,176.75,8.28
153.00,0to3,0to3_1,flow1.6,228.63,8.15
153.00,0to3,0to3_1,flow3.12,402.96,9.16
153.00,0to3,0to3_1,flow0.11,442.32,8.65
153.00,0to3,0to3_2,flow3.6,447.43,8.77
153.00,0to4,0to4_0,flow0.9,124.32,8.40
153.00,0to4,0to4_0,flow1.8,459.52,9.27
153.00,0to4,0to4_1,flow0.13,94.82,9.04
153.00,0to4,0to4_1,flow1.9,440.46,7.94
153.00,0to4,0to4_2,flow2.12,53.28,8.83
153.00,0to4,0to4_2,flow2.8,87.19,6.92
153.00,2to0,2to0_0,
153.00,2to0,2to0_1,
153.00,2to0,2to0_2,flow1.13,485.54,0.00
154.00,:0_23,:0_23_0,flow0.10,6.40,5.32
154.00,0to1,0to1_0,flow2.10,78.35,5.76
154.00,0to1,0to1_0,flow2.9,103.74,7.22
154.00,0to1,0to1_0,flow2.7,133.91,8.39
154.00,0to1,0to1_0,flow3.11,259.48,8.11
154.00,0to1,0to1_0,flow3.4,330.30,7.58
154.00,0to1,0to1_0,flow1.14,386.44,9.98
154.00,0to1,0to1_0,flow1.5,455.33,7.61
154.00,0to1,0to1_1,flow2.11,106.80,8.29
154.00,0to1,0to1_2,flow2.14,82.32,9.80
154.00,0to2,0to2_0,flow3.13,369.22,6.10
154.00,0to2,0to2_0,flow3.9,397.70,9.22
154.00,0to2,0to2_0,flow3.3,456.39,6.18
154.00,0to2,0to2_1,flow0.7,44.06,6.88
154.00,0to2,0to2_1,flow3.8,392.29,8.43
154.00,0to2,0to2_1,flow3.7,450.34,8.96
154.00,0to2,0to2_2,flow0.14,22.44,5.81
154.00,0to3,0to3_0,flow0.12,127.59,7.31
154.00,0to3,0to3_0,flow1.10,214.74,7.62
154.00,0to3,0to3_0,flow1.4,267.04,7.77
154.00,0to3,0to3_0,flow1.2,310.94,8.85
154.00,0to3,0to3_0,flow1.0,341.28,8.47
154.00,0to3,0to3_0,flow3.5,434.88,5.51
154.00,0to3,0to3_0,flow3.0,461.40,7.12
154.00,0to3,0to3_1,flow1.12,186.69,9.94
154.00,0to3,0to3_1,flow1.6,236.40,7.77
154.00,0to3,0to3_1,flow3.12,410.89,7.93
154.00,0to3,0to3_1,flow0.11,449.98,7.66
154.00,0to3,0to3_2,flow3.6,455.59,8.16
154.00,0to4,0to4_0,flow0.9,131.88,7.56
154.00,0to4,0to4_0,flow1.8,468.83,9.31
154.00,0to4,0to4_1,flow0.13,104.74,9.93
154.00,0to4,0to4_1,flow1.9,449.83,9.36
154.00,0to4,0to4_2,flow2.13,1.36,8.02
154.00,0to4,0to4_2,flow2.12,60.71,7.43
154.00,0to4,0to4_2,flow2.8,95.35,8.16
154.00,2to0,2to0_0,
154.00,2to0,2to0_1,
154.00,2to0,2to0_2,flow1.13,485.54,0.00
155.00,:0_23,:0_23_0,flow0.10,12.49,6.09
155.00,0to1,0to1_0,flow2.10,85.61,7.26
155.00,0to1,0to1_0,flow2.9,112.89,9.15
155.00,0to1,0to1_0,flow2.7,140.62,6.71
155.00,0to1,0to1_0,flow3.11,269.35,9.87
155.00,0to1,0to1_0,flow3.4,338.96,8.66
155.00,0to1,0to1_0,flow1.14,394.22,7.78
155.00,0to1,0to1_0,flow1.5,464.60,9.27
155.00,0to1,0to1_1,flow2.11,116.42,9.62
155.00,0to1,0to1_2,flow2.14,92.27,9.95
155.00,0to2,0to2_0,flow3.13,376.70,7.48
155.00,0to2,0to2_0,flow3.9,405.33,7.64
155.00,0to2,0to2_0,flow3.3,463.60,7.21
155.00,0to2,0to2_1,flow0.7,53.00,8.94
155.00,0to2,0to2_1,flow3.8,399.70,7.42
155.00,0to2,0to2_1,flow3.7,460.23,9.89
155.00,0to2,0to2_2,flow0.14,30.27,7.83
155.00,0to3,0to3_0,flow0.12,135.30,7.71
155.00,0to3,0to3_0,flow1.10,224.09,9.35
155.00,0to3,0to3_0,flow1.4,275.94,8.90
155.00,0to3,0to3_0,flow1.2,318.85,7.91
155.00,0to3,0to3_0,flow1.0,350.86,9.58
155.00,0to3,0to3_0,flow3.5,440.71,5.83
155.00,0to3,0to3_0,flow3.0,468.74,7.34
155.00,0to3,0to3_1,flow1.12,196.16,9.47
155.00,0to3,0to3_1,flow1.6,245.84,9.43
155.00,0to3,0to3_1,flow3.12,420.11,9.22
155.00,0to3,0to3_1,flow0.11,457.57,7.59
155.00,0to3,0to3_2,flow3.6,463.33,7.74
155.00,0to4,0to4_0,flow0.9,140.72,8.84
155.00,0to4,0to4_0,flow1.8,478.67,9.84
155.00,0to4,0to4_1,flow0.13,113.86,9.12
155.00,0to4,0to4_1,flow1.9,457.21,7.38
155.00,0to4,0to4_2,flow2.13,9.58,8.22
155.00,0to4,0to4_2,flow2.12,69.85,9.14
155.00,0to4,0to4_2,flow2.8,103.86,8.51
155.00,2to0,2to0_0,
155.00,2to0,2to0_1,
155.00,2to0,2to0_2,flow1.13,485.54,0.00
156.00,:0_23,:0_23_0,flow0.10,18.85,6.36
156.00,0to1,0to1_0,flow2.10,94.00,8.38
156.00,0to1,0to1_0,flow2.9,120.44,7.55
156.00,0to1,0to1_0,flow2.7,148.08,7.46
156.00,0to1,0to1_0,flow3.11,278.02,8.67
156.00,0to1,0to1_0,flow3.4,345.99,7.03
156.00,0to1,0to1_0,flow1.14,403.26,9.04
156.00,0to1,0to1_0,flow1.5,473.16,8.56
156.00,0to1,0to1_1,flow2.11,125.42,9.01
156.00,0to1,0to1_2,flow2.14,101.08,8.81
156.00,0to2,0to2_0,flow3.13,384.13,7.43
156.00,0to2,0to2_0,flow3.9,412.74,7.41
156.00,0to2,0to2_0,flow3.3,471.57,7.97
156.00,0to2,0to2_1,flow0.7,60.72,7.72
156.00,0to2,0to2_1,flow3.8,407.39,7.68
156.00,0to2,0to2_1,flow3.7,468.53,8.29
156.00,0to2,0to2_2,flow0.14,43.42,13.15
156.00,0to3,0to3_0,flow0.12,143.12,7.82
156.00,0to3,0to3_0,flow1.10,233.95,9.86
156.00,0to3,0to3_0,flow1.4,283.68,7.74
156.00,0to3,0to3_0,flow1.2,325.85,7.01
156.00,0to3,0to3_0,flow1.0,358.94,8.08
156.00,0to3,0to3_0,flow3.5,448.94,8.23
156.00,0to3,0to3_0,flow3.0,475.63,6.89
156.00,0to3,0to3_1,flow1.12,205.64,9.49
156.00,0to3,0to3_1,flow1.6,254.25,8.41
156.00,0to3,0to3_1,flow3.12,428.07,7.97
156.00,0to3,0to3_1,flow0.11,464.42,6.86
156.00,0to3,0to3_1,flow3.6,473.09,9.76
156.00,0to3,0to3_2,
156.00,0to4,0to4_0,flow0.9,147.87,7.15
156.00,0to4,0to4_1,flow0.13,122.68,8.82
156.00,0to4,0to4_1,flow1.9,465.12,7.91
156.00,0to4,0to4_2,flow2.13,18.56,8.97
156.00,0to4,0to4_2,flow2.12,79.87,10.02
156.00,0to4,0to4_2,flow2.8,113.31,9.45
156.00,2to0,2to0_0,
156.00,2to0,2to0_1,
156.00,2to0,2to0_2,flow1.13,485.54,0.00
157.00,0to1,0to1_0,flow2.10,101.96,7.96
157.00,0to1,0to1_0,flow2.9,127.36,6.92
157.00,0to1,0to1_0,flow2.7,155.22,7.15
157.00,0to1,0to1_0,flow3.11,285.69,7.67
157.00,0to1,0to1_0,flow3.4,355.22,9.23
157.00,0to1,0to1_0,flow1.14,412.61,9.36
157.00,0to1,0to1_0,flow1.5,483.15,9.99
157.00,0to1,0to1_1,flow2.11,134.42,9.00
157.00,0to1,0to1_2,flow2.14,107.74,6.66
157.00,0to2,0to2_0,flow3.13,393.90,9.77
157.00,0to2,0to2_0,flow3.9,422.55,9.81
157.00,0to2,0to2_0,flow3.3,478.26,6.69
157.00,0to2,0to2_1,flow0.7,67.70,6.98
157.00,0to2,0to2_1,flow3.8,415.29,7.91
157.00,0to2,0to2_1,flow3.7,478.28,9.75
157.00,0to2,0to2_2,flow0.10,7.75,8.40
157.00,0to2,0to2_2,flow0.14,61.39,17.97
157.00,0to3,0to3_0,flow0.12,150.31,7.19
157.00,0to3,0to3_0,flow1.10,242.21,8.26
157.00,0to3,0to3_0,flow1.4,292.69,9.01
157.00,0to3,0to3_0,flow1.2,335.53,9.68
157.00,0to3,0to3_0,flow1.0,368.37,9.42
157.00,0to3,0to3_0,flow3.5,455.30,6.37
157.00,0to3,0to3_0,flow3.0,483.89,8.26
157.00,0to3,0to3_1,flow1.12,214.14,8.50
157.00,0to3,0to3_1,flow1.6,262.89,8.64
157.00,0to3,0to3_1,flow3.12,436.89,8.81
157.00,0to3,0to3_1,flow3.6,481.72,8.63
157.00,0to3,0to3_2,flow0.11,470.93,6.51
157.00,0to4,0to4_0,flow0.9,157.45,9.58
157.00,0to4,0to4_1,flow0.13,132.52,9.84
157.00,0to4,0to4_1,flow1.9,473.01,7.89
157.00,0to4,0to4_2,flow2.13,28.34,9.78
157.00,0to4,0to4_2,flow2.12,89.80,9.93
157.00,0to4,0to4_2,flow2.8,120.56,7.25
157.00,2to0,2to0_0,
157.00,2to0,2to0_1,
157.00,2to0,2to0_2,flow1.13,485.54,0.00
158.00,0to1,0to1_0,flow2.10,108.72,6.76
158.00,0to1,0to1_0,flow2.9,135.03,7.66
158.00,0to1,0to1_0,flow2.7,162.59,7.37
158.00,0to1,0to1_0,flow3.11,294.69,9.00
158.00,0to1,0to1_0,flow3.4,363.28,8.05
158.00,0to1,0to1_0,flow1.14,419.77,7.16
158.00,0to1,0to1_1,flow2.11,143.98,9.55
158.00,0to1,0to1_2,flow2.14,114.28,6.54
158.00,0to2,0to2_0,flow3.13,403.83,9.93
158.00,0to2,0to2_0,flow3.9,430.16,7.61
158.00,0to2,0to2_1,flow0.7,76.76,9.06
158.00,0to2,0to2_1,flow3.8,424.31,9.01
158.00,0to2,0to2_2,flow0.10,16.77,9.02
158.00,0to2,0to2_2,flow0.14,77.16,15.77
158.00,0to3,0to3_0,flow0.12,159.82,9.51
158.00,0to3,0to3_0,flow1.10,250.42,8.21
158.00,0to3,0to3_0,flow1.4,300.66,7.97
158.00,0to3,0to3_0,flow1.2,343.61,8.08
158.00,0to3,0to3_0,flow1.0,377.91,9.54
158.00,0to3,0to3_0,flow3.5,462.69,7.38
158.00,0to3,0to3_1,flow1.12,223.75,9.60
158.00,0to3,0to3_1,flow1.6,272.37,9.48
158.00,0to3,0to3_1,flow3.12,446.09,9.21
158.00,0to3,0to3_2,flow0.11,480.29,9.36
158.00,0to4,0to4_0,flow0.9,167.30,9.85
158.00,0to4,0to4_1,flow0.13,141.61,9.09
158.00,0to4,0to4_1,flow1.9,481.03,8.02
158.00,0to4,0to4_2,flow2.13,37.48,9.14
158.00,0to4,0to4_2,flow2.12,98.17,8.38
158.00,0to4,0to4_2,flow2.8,129.01,8.45
158.00,2to0,2to0_0,
158.00,2to0,2to0_1,
158.00,2to0,2to0_2,flow1.13,485.54,0.00
159.00,0to1,0to1_0,flow2.10,115.50,6.78
159.00,0to1,0to1_0,flow2.9,141.93,6.90
159.00,0to1,0to1_0,flow2.7,172.45,9.86
159.00,0to1,0to1_0,flow3.11,303.46,8.77
159.00,0to1,0to1_0,flow3.4,370.59,7.31
159.00,0to1,0to1_0,flow1.14,429.53,9.75
159.00,0to1,0to1_1,flow2.11,153.45,9.47
159.00,0to1,0to1_2,flow2.14,120.89,6.61
159.00,0to2,0to2_0,flow3.13,411.56,7.73
159.00,0to2,0to2_0,flow3.9,439.20,9.04
159.00,0to2,0to2_1,flow0.7,84.23,7.46
159.00,0to2,0to2_1,flow3.8,432.15,7.84
159.00,0to2,0to2_2,flow0.10,25.64,8.87
159.00,0to2,0to2_2,flow0.14,95.59,18.43
159.00,0to3,0to3_0,flow0.12,167.50,7.68
159.00,0to3,0to3_0,flow1.10,258.15,7.74
159.00,0to3,0to3_0,flow1.4,310.18,9.53
159.00,0to3,0to3_0,flow1.2,352.83,9.22
159.00,0to3,0to3_0,flow1.0,387.89,9.98
159.00,0to3,0to3_0,flow3.5,469.60,6.91
159.00,0to3,0to3_1,flow1.12,232.34,8.59
159.00,0to3,0to3_1,flow1.6,282.24,9.87
159.00,0to3,0to3_1,flow3.12,454.40,8.31
159.00,0to3,0to3_2,
159.00,0to4,0to4_0,flow0.9,175.24,7.94
159.00,0to4,0to4_1,flow2.13,45.16,7.68
159.00,0to4,0to4_1,flow0.13,150.22,8.61
159.00,0to4,0to4_2,flow2.12,108.56,10.38
159.00,0to4,0to4_2,flow2.8,137.24,8.24
159.00,2to0,2to0_0,
159.00,2to0,2to0_1,
159.00,2to0,2to0_2,flow1.13,485.54,0.00
